KM,bookcallnum,title,author,year,month,page,specattr,sprocess,specpath,fullspecpath,localpath,hue,saturation,brightness,cluster,title_c,author_c,year_c,specattr_c,sprocess_c,cluster_c
943,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,November,481a,None,Collodion POP,specimens_resized/943_S.JPG,specimens_resized_panel/943_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/943_S.JPG,77.0,0.07217576898731344,0.6051922131497947,5,1,0,1,0,4,2
944,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,December,529a,C.H. Graves,Albumen silver print,specimens_resized/944_S.JPG,specimens_resized_panel/944_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/944_S.JPG,69.0,0.08470626539240267,0.5427427020487682,5,1,0,1,7,0,2
945,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,December,560b,O.P. Scott,Gelatin POP,specimens_resized/945_S.JPG,specimens_resized_panel/945_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/945_S.JPG,243.0,0.05700427860738285,0.6011975453060011,6,1,0,1,7,6,3
946,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,January,1a,Arthur & Philbric,Collodion POP,specimens_resized/946_S.JPG,specimens_resized_panel/946_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/946_S.JPG,57.0,0.07649188274639943,0.6195173544144434,11,1,0,4,7,4,0
947,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,February,49a,None,Collodion POP,specimens_resized/947_S.JPG,specimens_resized_panel/947_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/947_S.JPG,248.0,0.07295916463359346,0.5935504323257079,5,1,0,4,0,4,2
948,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,February,81a,None,Gelatin POP,specimens_resized/948_S.JPG,specimens_resized_panel/948_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/948_S.JPG,53.0,0.053387795090649205,0.5780549964399166,6,1,0,4,0,6,3
949,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,March,97a,NY Photogravure Co.,Photogravure,specimens_resized/949_S.JPG,specimens_resized_panel/949_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/949_S.JPG,7.0,0.1225056639046072,0.5418836041152988,5,1,0,4,7,2,2
950,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,April,145a,None,Collodion POP,specimens_resized/950_S.JPG,specimens_resized_panel/950_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/950_S.JPG,236.0,0.04113202719320462,0.5703965053763441,5,1,0,4,0,4,2
951,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,April,152b,NY Photogravure Co.,Photogravure,specimens_resized/951_S.JPG,specimens_resized_panel/951_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/951_S.JPG,10.0,0.11413516311503832,0.5540843999636892,7,1,0,4,7,2,1
952,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,May,214b,James H. Smith,Kallitype,specimens_resized/952_S.JPG,specimens_resized_panel/952_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/952_S.JPG,20.0,0.047728643854247285,0.5880031962109168,7,1,0,4,7,7,1
953,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,May,224b,None,Collodion POP,specimens_resized/953_S.JPG,specimens_resized_panel/953_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/953_S.JPG,248.0,0.046784582879590364,0.5912467607485702,0,1,0,4,0,4,7
954,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,June,241a,NY Photogravure Co.,Photogravure,specimens_resized/954_S.JPG,specimens_resized_panel/954_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/954_S.JPG,241.0,0.06476899903756538,0.5450476467909569,11,1,0,4,7,2,0
955,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,June,256b ,None,Collodion POP,specimens_resized/955_S.JPG,specimens_resized_panel/955_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/955_S.JPG,34.0,0.06009161418228611,0.5587812436172386,11,1,0,4,0,4,0
956,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,August,337a,NY Photogravure Co.,Photogravure,specimens_resized/956_S.JPG,specimens_resized_panel/956_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/956_S.JPG,28.0,0.10442696997418686,0.5271257676921344,6,1,0,4,7,2,3
957,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,September,385a,NY  Photogravure Co.,Collotype,specimens_resized/957_S.JPG,specimens_resized_panel/957_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/957_S.JPG,249.0,0.11464675896706948,0.5904888632712972,10,1,0,4,7,1,7
958,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,October,461a,F. Gutekunst,Collotype,specimens_resized/958_S.JPG,specimens_resized_panel/958_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/958_S.JPG,44.0,0.06208829738445109,0.5370735517514297,11,1,0,4,1,1,0
959,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,November,481a,NYPhotogravure Co.,Photogravure,specimens_resized/959_S.JPG,specimens_resized_panel/959_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/959_S.JPG,19.0,0.08731315912839739,0.5435642029050884,0,1,0,4,7,2,7
960,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,November,488b,Normart & Probst,Salted paper print,specimens_resized/960_S.JPG,specimens_resized_panel/960_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/960_S.JPG,232.0,0.05370512059704389,0.5351251399479544,2,1,0,4,7,7,5
961,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,January,1a,F. Gutekunst,Collotype,specimens_resized/961_S.JPG,specimens_resized_panel/961_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/961_S.JPG,48.0,0.09057389053027784,0.5800862949346405,2,1,0,7,1,1,5
962,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,February,49a,None,Gelatin silver DOP,specimens_resized/962_S.JPG,specimens_resized_panel/962_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/962_S.JPG,241.0,0.06380485602526162,0.5819431678921567,6,1,0,7,0,3,3
963,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,February,64b,F. Gutekunst,Collotype,specimens_resized/963_S.JPG,specimens_resized_panel/963_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/963_S.JPG,225.0,0.023033850112230025,0.5821265127144608,10,1,0,7,1,1,7
964,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,March,97a,Photo Colortype Co.,Halftone,specimens_resized/964_S.JPG,specimens_resized_panel/964_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/964_S.JPG,43.0,0.12478719690495133,0.5446863918439716,7,1,0,7,7,7,1
965,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,March,104b,F. Gutekunst,Collotype,specimens_resized/965_S.JPG,specimens_resized_panel/965_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/965_S.JPG,252.0,0.046829829077387176,0.5182687397875817,3,1,0,7,1,1,4
966,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,April,160b,F. Gutekunst,Collotype,specimens_resized/966_S.JPG,specimens_resized_panel/966_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/966_S.JPG,340.0,0.04706501468745497,0.5284279855158143,7,1,0,7,1,1,1
967,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,April,184b,None,Gelatin silver DOP,specimens_resized/967_S.JPG,specimens_resized_panel/967_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/967_S.JPG,39.0,0.09275462794897464,0.5769599780701754,6,1,0,7,0,3,3
968,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,May,224b,None,Gelatin silver DOP,specimens_resized/968_S.JPG,specimens_resized_panel/968_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/968_S.JPG,44.0,0.1193509611700896,0.5831694940031849,10,1,0,7,0,3,7
969,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,June,241b,F. Gutekunst Co.,Collotype,specimens_resized/969_S.JPG,specimens_resized_panel/969_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/969_S.JPG,50.0,0.080495017357635,0.5704521229064543,3,1,0,7,7,1,4
970,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,August,383,None,Gelatin silver DOP,specimens_resized/970_S.JPG,specimens_resized_panel/970_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/970_S.JPG,194.0,0.1151012435745094,0.6141139610140932,10,1,0,7,0,3,7
971,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,December,529a,None,Gelatin silver DOP,specimens_resized/971_S.JPG,specimens_resized_panel/971_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/971_S.JPG,35.0,0.08854166766291993,0.5372842904145354,6,1,0,7,0,3,3
972,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,December,544b,Photogravure & Color Co.,Photogravure,specimens_resized/972_S.JPG,specimens_resized_panel/972_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/972_S.JPG,243.0,0.07943511473243482,0.4689434162621359,11,1,0,7,7,2,0
973,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,January,1a ,None,Gelatin silver DOP,specimens_resized/973_S.JPG,specimens_resized_panel/973_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/973_S.JPG,36.0,0.1292976990027445,0.5582016283524903,10,1,0,7,0,3,7
974,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,February,49a,Frank Davies,Gelatin silver DOP,specimens_resized/974_S.JPG,specimens_resized_panel/974_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/974_S.JPG,31.0,0.16495508171018136,0.5135885120177104,10,1,0,7,7,3,7
975,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,March,97a,None,Gelatin silver DOP,specimens_resized/975_S.JPG,specimens_resized_panel/975_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/975_S.JPG,46.0,0.11282257296139228,0.5632024172973283,7,1,0,7,0,3,1
976,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,April,145a,None,Gelatin silver DOP,specimens_resized/976_S.JPG,specimens_resized_panel/976_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/976_S.JPG,39.0,0.18427624832352246,0.5588169642857143,5,1,0,7,0,3,2
977,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,May,193a,None,Photogravure,specimens_resized/977_S.JPG,specimens_resized_panel/977_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/977_S.JPG,23.0,0.16356336271453287,0.5201247804034909,0,1,0,7,0,2,7
978,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,June,241a,None,Gelatin silver DOP,specimens_resized/978_S.JPG,specimens_resized_panel/978_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/978_S.JPG,38.0,0.20082730434539486,0.5782824975049901,5,1,0,7,0,3,2
979,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,July,289a,Photogravure & Color Co. ,Photogravure,specimens_resized/979_S.JPG,specimens_resized_panel/979_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/979_S.JPG,39.0,0.1029630542913491,0.5777731657179,2,1,0,7,7,2,5
980,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,August,337a,None,Gelatin silver DOP,specimens_resized/980_S.JPG,specimens_resized_panel/980_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/980_S.JPG,43.0,0.14295719802186566,0.5893442024338804,6,1,0,7,0,3,3
981,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,September,385a,None,Gelatin silver DOP,specimens_resized/981_S.JPG,specimens_resized_panel/981_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/981_S.JPG,45.0,0.13085804910414706,0.5572649020984798,7,1,0,7,0,3,1
982,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,October,433a,None,Gelatin silver DOP,specimens_resized/982_S.JPG,specimens_resized_panel/982_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/982_S.JPG,41.0,0.16745680041125915,0.6054685002397697,6,1,0,7,0,3,3
983,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1897,December,529a,None,Gelatin silver DOP,specimens_resized/983_S.JPG,specimens_resized_panel/983_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/983_S.JPG,41.0,0.14805192637951722,0.6052037944807551,10,1,0,7,0,3,7
984,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,January,1a,None,Gelatin silver DOP,specimens_resized/984_S.JPG,specimens_resized_panel/984_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/984_S.JPG,40.0,0.16585884135923462,0.5752879382685278,6,1,0,7,0,3,3
985,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,February,49a,None,Gelatin silver DOP,specimens_resized/985_S.JPG,specimens_resized_panel/985_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/985_S.JPG,40.0,0.17728484988013898,0.5462864042675895,2,1,0,7,0,3,5
986,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,March,97a,None,Gelatin silver DOP,specimens_resized/986_S.JPG,specimens_resized_panel/986_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/986_S.JPG,58.0,0.0949212136502499,0.5807292512999674,2,1,0,7,0,3,5
987,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,May,193a,None,Gelatin silver DOP,specimens_resized/987_S.JPG,specimens_resized_panel/987_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/987_S.JPG,218.0,0.10186664990120728,0.5824636306135358,2,1,0,7,0,3,5
988,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,July,289a,None,Gelatin silver DOP,specimens_resized/988_S.JPG,specimens_resized_panel/988_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/988_S.JPG,36.0,0.15350666803970262,0.5592083673747277,6,1,0,7,0,3,3
989,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,August,337a,None,Gelatin silver DOP,specimens_resized/989_S.JPG,specimens_resized_panel/989_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/989_S.JPG,37.0,0.20113724653204376,0.5849330225313016,6,1,0,7,0,3,3
990,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,September,385a,None,Gelatin silver DOP,specimens_resized/990_S.JPG,specimens_resized_panel/990_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/990_S.JPG,37.0,0.1487170378284191,0.6025251799938726,9,1,0,7,0,3,7
991,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1898,November,481a,None,Gelatin silver DOP,specimens_resized/991_S.JPG,specimens_resized_panel/991_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/991_S.JPG,45.0,0.12792809222968662,0.5820050841282459,6,1,0,7,0,3,3
992,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,July,289a,None,Gelatin silver DOP,specimens_resized/992_S.JPG,specimens_resized_panel/992_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/992_S.JPG,33.0,0.1520456371485598,0.6319256579637202,11,1,0,7,0,3,0
993,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,August,337a,None,Gelatin silver DOP,specimens_resized/993_S.JPG,specimens_resized_panel/993_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/993_S.JPG,46.0,0.11013996568328592,0.5822868795955881,2,1,0,7,0,3,5
994,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,September,385a,None,Gelatin silver DOP,specimens_resized/994_S.JPG,specimens_resized_panel/994_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/994_S.JPG,37.0,0.10666046530550774,0.5818732661333765,7,1,0,7,0,3,1
995,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,October,433a,None,Gelatin silver DOP,specimens_resized/995_S.JPG,specimens_resized_panel/995_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/995_S.JPG,35.0,0.15879417296370613,0.5796764603187644,6,1,0,7,0,3,3
996,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,November,481a,None,Gelatin silver DOP,specimens_resized/996_S.JPG,specimens_resized_panel/996_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/996_S.JPG,35.0,0.11654134834763367,0.5529162725031532,2,1,0,7,0,3,5
997,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1899,December,529a,None,Gelatin silver DOP,specimens_resized/997_S.JPG,specimens_resized_panel/997_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/997_S.JPG,40.0,0.11836612899926625,0.5963754212622548,6,1,0,7,0,3,3
1044,TR 145. D23,"La Photographie, vol. I",Alphonse Davanne,1888,None,316b,M. Sautter de Beauregard,Gelatin silver DOP,specimens_resized/1044_S.JPG,specimens_resized_panel/1044_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1044_S.JPG,73.0,0.04029547463702477,0.5518059167264466,3,7,7,7,7,3,4
1045,TR 145. D23,"La Photographie, vol. 2",Alphonse Davanne,1888,None,1a ,Boussod Valadon & Cie.,Photogravure,specimens_resized/1045_S.JPG,specimens_resized_panel/1045_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1045_S.JPG,27.0,0.14605094138326205,0.6289896603274818,8,7,7,7,7,2,6
1046,TR 145. D23,"La Photographie, vol. 2",Alphonse Davanne,1888,None,266b,M. Becchard,Collotype,specimens_resized/1046_S.JPG,specimens_resized_panel/1046_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1046_S.JPG,246.0,0.02641025272323076,0.5702502094587836,8,7,7,7,7,1,6
1047,TR 145. H4,Photograph A Treatise,"Heath, A.S. and A.H. ",1855,None,1a ,None,Albumen silver print,specimens_resized/1047_S.JPG,specimens_resized_panel/1047_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1047_S.JPG,37.0,0.2126188816360761,0.5335107384434221,6,7,7,7,0,0,3
1048,TR 145. M58 1873,Traite General de Photographie,None,1873,None,242b,None,Albumen silver print,specimens_resized/1048_S.JPG,specimens_resized_panel/1048_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1048_S.JPG,45.0,0.3394254879211005,0.6352497574550654,6,7,7,7,0,0,3
1049,TR 145. M58,Traite General de Photographie,None,1873,None,352b,None,Woodburytype,specimens_resized/1049_S.JPG,specimens_resized_panel/1049_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1049_S.JPG,48.0,0.2687628391141396,0.6092388876123366,11,7,7,7,0,7,0
1050,TR 145. M58,Traite General de Photographie,None,1873,None,353a,None,Photogravure,specimens_resized/1050_S.JPG,specimens_resized_panel/1050_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1050_S.JPG,46.0,0.2969278144179019,0.6150144888684641,11,7,7,7,0,2,0
1051,TR 145. R67,Manuel Theorique et Pratiquede Photographie sur Collodion et Albumine,Edmond Robiquet,1859,None,105a,None,Photogravure,specimens_resized/1051_S.JPG,specimens_resized_panel/1051_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1051_S.JPG,246.0,0.07237902727259224,0.5435176552678489,8,7,7,7,0,2,6
1052,TR 145. T61,History and Handbook of Photography,Gaston Tissandier,1876,None,1a ,B.J. Edwards,Photogravure,specimens_resized/1052_S.JPG,specimens_resized_panel/1052_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/1052_S.JPG,249.0,0.03040590631213916,0.5415146449661736,11,7,7,5,7,2,0
